department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
AOE,4404,Applied Numerical Methods,Philen,17789,3,3.38,25,60.0,28.0,8.0,0.0,4.0,0
AOE,5224,Linear Optimal Control Systems,Farhood,17707,3,3.48,18,55.6,38.9,5.6,0.0,0.0,0
APSC,2114,Livestock Mgt and Handling,Wood,17657,1,2.98,15,33.3,46.7,6.7,13.3,0.0,0
APSC,2124,Horse Management Laboratory,McCann,17704,1,3.77,16,75.0,25.0,0.0,0.0,0.0,0
APSC,3724,Applied Equine Evaluation,McCann,16629,2,3.68,19,84.2,10.5,0.0,0.0,5.3,0
APSC,3254,Animal Products,Wahlberg,16572,3,3.25,15,40.0,46.7,13.3,0.0,0.0,0
APSC,3254,Animal Products,Wahlberg,16573,3,2.79,11,18.2,54.5,18.2,9.1,0.0,0
APSC,2114,Livestock Mgt and Handling,Wood,16574,1,3.34,17,52.9,41.2,0.0,0.0,5.9,0
APSC,2124,Horse Management Laboratory,McCann,16589,1,3.71,16,68.8,31.3,0.0,0.0,0.0,0
APSC,1464,Animal & Poultry Science Lab,Beal,16591,1,2.61,20,20.0,30.0,40.0,5.0,5.0,0
APSC,1464,Animal & Poultry Science Lab,Beal,16592,1,2.56,21,19.0,38.1,28.6,9.5,4.8,0
APSC,2114,Livestock Mgt and Handling,Wood,16593,1,3.68,19,78.9,21.1,0.0,0.0,0.0,0
APSC,2124,Horse Management Laboratory,McCann,16594,1,3.78,18,83.3,11.1,5.6,0.0,0.0,0
APSC,2004,Animal & Poultry Sci Seminar,Wood,17455,1,2.58,10,40.0,30.0,10.0,0.0,20.0,0
APSC,1454,Intro Animal & Poultry Science,Beal,10409,3,2.65,77,16.9,42.9,32.5,3.9,3.9,0
APSC,1464,Animal & Poultry Science Lab,Beal,10410,1,2.89,20,30.0,30.0,30.0,10.0,0.0,0
APSC,1464,Animal & Poultry Science Lab,Beal,10411,1,2.56,23,30.4,17.4,39.1,8.7,4.3,0
APSC,2424,Introduction Equine Industry,McCann,10414,3,3.05,82,29.3,52.4,14.6,2.4,1.2,0
APSC,2464,Intro Companion Animals,Dunnington,10415,2,3.39,70,52.9,38.6,7.1,1.4,0.0,0
APSC,3004,Anim & Poul Seminar,Notter,10420,2,3.51,15,53.3,46.7,0.0,0.0,0.0,0
APSC,3004,Anim & Poul Seminar,Beal,10421,2,3.49,10,40.0,60.0,0.0,0.0,0.0,0
APSC,3004,Anim & Poul Seminar,Siegel,10422,2,3.71,13,84.6,15.4,0.0,0.0,0.0,0
APSC,3004,Anim & Poul Seminar,Dunnington,10423,2,3.65,12,75.0,25.0,0.0,0.0,0.0,0
APSC,3754,Livestock Evaluation,Eversole,10428,2,2.97,10,30.0,50.0,10.0,10.0,0.0,0
APSC,4414,Beef Production and Industry,Eversole,10430,4,2.29,26,3.8,42.3,26.9,26.9,0.0,0
APSC,4414,Beef Production and Industry,Eversole,10431,4,2.86,37,16.2,59.5,21.6,2.7,0.0,0
APSC,4424,Horse Prod and Mgmt,Splan,10432,4,3.47,26,38.5,61.5,0.0,0.0,0.0,0
APSC,4424,Horse Prod and Mgmt,Splan,10433,4,3.49,27,63.0,33.3,3.7,0.0,0.0,0
APSC,4424,Horse Prod and Mgmt,Splan,10434,4,3.65,24,70.8,25.0,4.2,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Dunay,10448,6,3.52,20,60.0,30.0,10.0,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Zellner Bassett,10449,6,3.38,22,40.9,54.5,4.5,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Bryon,10450,6,3.39,26,53.8,42.3,0.0,3.8,0.0,0
ARCH,1016,Foundation Design Laboratory,Choudhury,10451,6,3.36,26,50.0,38.5,11.5,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Martin,10452,6,3.65,22,63.6,36.4,0.0,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Vorster,10453,6,3.54,28,57.1,42.9,0.0,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Dugas,10454,6,3.62,27,66.7,33.3,0.0,0.0,0.0,0
ARCH,2016,Architecture II,Breitschmid,10455,6,3.66,20,80.0,20.0,0.0,0.0,0.0,0
ARCH,2016,Architecture II,Doan,10456,6,3.67,27,66.7,33.3,0.0,0.0,0.0,0
ARCH,2016,Architecture II,Surjan,10457,6,3.64,12,66.7,33.3,0.0,0.0,0.0,0
ARCH,2016,Architecture II,McGrath,10459,6,2.99,18,38.9,38.9,11.1,11.1,0.0,0
ARCH,2016,Architecture II,Cortes,10460,6,3.53,17,52.9,47.1,0.0,0.0,0.0,0
ARCH,2034,The Art of Building,Breitschmid,10461,2,3.51,20,50.0,50.0,0.0,0.0,0.0,0
